"","sampleid","processid","fieldid","phylum","class","order","family","subfamily","genus","species","uri","extrainfo","lat","long","collectiondate","fk_marker","nucraw_length","code"
"301","DHJPAR0031757","ASHYD1681-10","08-SRNP-76198","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Apanteles","Apanteles Rodriguez266","BOLD:AAM5752","malaise-trapped",10.8376,-85.6187,"2008-12-25","1",658,"ASHYD"
"302","DHJPAR0031763","ASHYD1687-10","08-SRNP-76204","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles Whitfield138","BOLD:AAM5229","malaise-trapped",10.8376,-85.6187,"2008-12-25","1",633,"ASHYD"
"303","DHJPAR0031765","ASHYD1689-10","08-SRNP-76206","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Pseudapanteles","Pseudapanteles renecastroi","BOLD:ABX9145","malaise-trapped",10.8376,-85.6187,"2008-12-25","1",626,"ASHYD"
"304","DHJPAR0031786","ASHYD1710-10","08-SRNP-76227","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Apanteles","Apanteles Rodriguez153","BOLD:AAM5746","malaise-trapped",10.8376,-85.6187,"2008-12-25","1",658,"ASHYD"
"305","DHJPAR0031797","ASHYD1721-10","08-SRNP-76238","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles Whitfield121","BOLD:AAM5231","malaise-trapped",10.8376,-85.6187,"2008-12-25","1",658,"ASHYD"
"306","DHJPAR0031801","ASHYD1725-10","08-SRNP-76242","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Parapanteles","Parapanteles Whitfield249","BOLD:AAM5382","malaise-trapped",10.8376,-85.6187,"2008-12-25","1",658,"ASHYD"
"307","DHJPAR0031803","ASHYD1727-10","08-SRNP-76244","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Apanteles","Apanteles Rodriguez76","BOLD:AAM5753","malaise-trapped",10.8376,-85.6187,"2008-12-25","1",658,"ASHYD"
"308","DHJPAR0031814","ASHYD1738-10","08-SRNP-76255","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Promicrogaster","Promicrogaster alexmartinezi","BOLD:AAM6962","malaise-trapped",10.8376,-85.6187,"2008-12-25","1",658,"ASHYD"
"309","DHJPAR0031816","ASHYD1740-10","08-SRNP-76257","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Cotesia","Cotesia Whitfield84","BOLD:AAJ5709","malaise-trapped",10.8376,-85.6187,"2008-12-25","1",658,"ASHYD"
"310","DHJPAR0031819","ASHYD1743-10","08-SRNP-76260","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Promicrogaster","Promicrogaster daniellopezi","BOLD:AAM5748","malaise-trapped",10.8376,-85.6187,"2008-12-25","1",658,"ASHYD"
"311","DHJPAR0031839","ASHYD1763-10","08-SRNP-76280","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles robbinthorpiDHJ01","BOLD:AAM5230","malaise-trapped",10.8376,-85.6187,"2008-12-25","1",658,"ASHYD"
"312","DHJPAR0031845","ASHYD1769-10","08-SRNP-76286","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Dolichogenidea","Dolichogenidea Whitfield79","BOLD:AAM5850","malaise-trapped",10.8376,-85.6187,"2008-12-25","1",658,"ASHYD"
"313","DHJPAR0031847","ASHYD1771-10","08-SRNP-76288","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Dolichogenidea","Dolichogenidea Janzen15","BOLD:AAM5851","malaise-trapped",10.8376,-85.6187,"2008-12-25","1",510,"ASHYD"
"314","DHJPAR0031851","ASHYD1775-10","08-SRNP-76292","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Dolichogenidea","Dolichogenidea Janzen456","BOLD:AAM5852","malaise-trapped",10.8376,-85.6187,"2008-12-25","1",658,"ASHYD"
"315","DHJPAR0031864","ASHYD1788-10","08-SRNP-76305","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Dolichogenidea","Dolichogenidea Janzen324","BOLD:AAM5853","malaise-trapped",10.8376,-85.6187,"2008-12-25","1",658,"ASHYD"
"316","DHJPAR0031871","ASHYD1795-10","08-SRNP-76312","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Apanteles","Apanteles ciriloumanaiDHJ04","BOLD:AAM5630","malaise-trapped",10.8376,-85.6187,"2008-12-25","1",658,"ASHYD"
"317","DHJPAR0027221","ASHYD247-08","08-SRNP-3640","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Pseudapanteles","Pseudapanteles munifigueresae","BOLD:AAW5194","malaise-trapped",10.9004,-85.3725,"2008-04-23","1",657,"ASMGJ"
"318","DHJPAR0027225","ASHYD251-08","08-SRNP-3644","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Apanteles","Apanteles juangazoi","BOLD:AAK2125","malaise-trapped",10.9004,-85.3725,"2008-04-23","1",563,"ASMGJ"
"319","DHJPAR0027237","ASHYD263-08","08-SRNP-3656","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles hugokonsi","BOLD:AFC7057","malaise-trapped",10.9004,-85.3725,"2008-04-30","1",620,"ASMGJ"
"320","DHJPAR0027261","ASHYD287-08","08-SRNP-3680","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles Whitfield180","BOLD:AAC1260","malaise-trapped",10.9004,-85.3725,"2008-04-30","1",620,"ASMGJ"
"321","DHJPAR0027296","ASHYD322-08","08-SRNP-3715","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Hypomicrogaster","Hypomicrogaster Whitfield53","BOLD:AAX2167","malaise-trapped",10.9004,-85.3725,"2008-05-06","1",611,"ASMGJ"
"322","DHJPAR0027329","ASHYD355-08","08-SRNP-3748","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Pseudapanteles","Pseudapanteles pedroleoni","BOLD:AAH8194","malaise-trapped",10.9004,-85.3725,"2008-05-06","1",657,"ASMGJ"
"323","DHJPAR0027349","ASHYD375-08","08-SRNP-3768","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles Whitfield301","BOLD:AAD6863","malaise-trapped",10.9004,-85.3725,"2008-05-12","1",657,"ASMGJ"
"324","DHJPAR0027417","ASHYD443-08","08-SRNP-3836","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Apanteles","Apanteles jimmychevezi","BOLD:AAJ1513","malaise-trapped",10.9004,-85.3725,"2008-05-18","1",657,"ASMGJ"
"325","DHJPAR0027456","ASHYD482-08","08-SRNP-3875","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Apanteles","Apanteles Rodriguez253","BOLD:AAJ1514","malaise-trapped",10.9004,-85.3725,"2008-05-19","1",657,"ASMGJ"
"326","DHJPAR0027491","ASHYD517-08","07-SRNP-67753","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles jamesrobertsoni","BOLD:AAD1413","malaise-trapped",10.8902,-85.388,"2007-08-09","1",632,"ASMGJ"
"327","DHJPAR0027499","ASHYD525-08","07-SRNP-67761","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles Janzen55","BOLD:AAX2085","malaise-trapped",10.8902,-85.388,"2007-08-09","1",635,"ASMGJ"
"328","DHJPAR0027548","ASHYD574-08","08-SRNP-3894","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Apanteles","Apanteles jairomoyai","BOLD:AAK1709","malaise-trapped",10.8902,-85.388,"2008-01-18","1",621,"ASMGJ"
"329","DHJPAR0027583","ASHYD609-08","08-SRNP-3929","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles Whitfield134","BOLD:AAY0766","malaise-trapped",10.8902,-85.388,"2008-03-06","1",657,"ASMGJ"
"330","DHJPAR0027612","ASHYD638-08","07-SRNP-67816","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Apanteles","Apanteles alejandromorai","BOLD:AAF8059","malaise-trapped",10.8628,-85.3846,"2007-08-03","1",645,"ASMGJ"
"331","DHJPAR0027635","ASHYD661-08","07-SRNP-67839","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Apanteles","Apanteles juanapui","BOLD:AAK1708","malaise-trapped",10.8628,-85.3846,"2007-11-01","1",637,"ASMGJ"
"332","DHJPAR0027654","ASHYD680-08","08-SRNP-3952","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Apanteles","Apanteles pablotranai","BOLD:AAL2297","malaise-trapped",10.8628,-85.3846,"2008-01-30","1",632,"ASMGJ"
"333","DHJPAR0027660","ASHYD686-08","08-SRNP-3958","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles Whitfield97","BOLD:AAY1042","malaise-trapped",10.8628,-85.3846,"2008-02-05","1",657,"ASMGJ"
"334","DHJPAR0027669","ASHYD695-08","08-SRNP-3967","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Pseudapanteles","Pseudapanteles luisguillermosolisi","BOLD:AAX8357","malaise-trapped",10.8628,-85.3846,"2008-03-11","1",624,"ASMGJ"
"335","DHJPAR0027679","ASHYD705-08","08-SRNP-3977","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Diolcogaster","Diolcogaster Choi97","BOLD:ABY6876","malaise-trapped",10.8628,-85.3846,"2008-04-17","1",636,"ASMGJ"
"336","DHJPAR0027680","ASHYD706-08","08-SRNP-3978","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Apanteles","Apanteles marialuisariasae","BOLD:AAF8060","malaise-trapped",10.8628,-85.3846,"2008-04-17","1",623,"ASMGJ"
"337","DHJPAR0027681","ASHYD707-08","08-SRNP-3979","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Apanteles","Apanteles ronaldcastroi","BOLD:ADA2584","malaise-trapped",10.8628,-85.3846,"2008-04-17","1",631,"ASMGJ"
"338","DHJPAR0027685","ASHYD711-08","08-SRNP-3983","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Dolichogenidea","Dolichogenidea Janzen152","BOLD:AAE8609","malaise-trapped",10.8628,-85.3846,"2008-04-23","1",632,"ASMGJ"
"339","DHJPAR0027695","ASHYD721-08","08-SRNP-3993","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Dolichogenidea","Dolichogenidea Janzen63","BOLD:AAN9770","malaise-trapped",10.8628,-85.3846,"2008-05-18","1",609,"ASMGJ"
"340","DHJPAR0033733","ASHYG003-10","08-SRNP-37652","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Dolichogenidea","Dolichogenidea Janzen57","BOLD:AAM5842","malaise-trapped",10.9277,-85.4745,"2008-11-22","1",658,"ASHYG"
"341","DHJPAR0033735","ASHYG005-10","08-SRNP-37654","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Apanteles","Apanteles Janzen20","BOLD:AAM5735","malaise-trapped",10.9277,-85.4745,"2008-11-22","1",658,"ASHYG"
"342","DHJPAR0033736","ASHYG006-10","08-SRNP-37655","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Promicrogaster","Promicrogaster sebastiancambroneroi","BOLD:AAM5741","malaise-trapped",10.9277,-85.4745,"2008-11-22","1",658,"ASHYG"
"343","DHJPAR0033737","ASHYG007-10","08-SRNP-37656","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Apanteles","Apanteles Rodriguez148","BOLD:AAM5736","malaise-trapped",10.9277,-85.4745,"2008-11-22","1",658,"ASHYG"
"344","DHJPAR0033739","ASHYG009-10","08-SRNP-37658","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles Whitfield132","BOLD:ACF0807","malaise-trapped",10.9277,-85.4745,"2008-11-22","1",658,"ASHYG"
"345","DHJPAR0033751","ASHYG021-10","08-SRNP-37670","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Dolichogenidea","Dolichogenidea rosamatarritae","BOLD:ABY5258","malaise-trapped",10.9277,-85.4745,"2008-11-22","1",658,"ASHYG"
"346","DHJPAR0033753","ASHYG023-10","08-SRNP-37672","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Dolichogenidea","Dolichogenidea Janzen16","BOLD:AAM5843","malaise-trapped",10.9277,-85.4745,"2008-11-22","1",658,"ASHYG"
"347","DHJPAR0033755","ASHYG025-10","08-SRNP-37674","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Choeras","Choeras Whitfield02","BOLD:AAM5956","malaise-trapped",10.9277,-85.4745,"2008-11-22","1",658,"ASHYG"
"348","DHJPAR0033760","ASHYG030-10","08-SRNP-37679","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Choeras","Choeras Whitfield05","BOLD:AAM5222","malaise-trapped",10.9277,-85.4745,"2008-11-22","1",658,"ASHYG"
"349","DHJPAR0033777","ASHYG047-10","08-SRNP-37696","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Dolichogenidea","Dolichogenidea Janzen457","BOLD:ACF0267","malaise-trapped",10.9277,-85.4745,"2008-11-22","1",658,"ASHYG"
"350","DHJPAR0033890","ASHYG160-10","08-SRNP-37809","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Apanteles","Apanteles Rodriguez161","BOLD:AAK1700","malaise-trapped",10.9247,-85.4674,"2008-11-22","1",658,"ASHYG"
"351","DHJPAR0033899","ASHYG169-10","08-SRNP-37818","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles Whitfield79","BOLD:AAM5223","malaise-trapped",10.9247,-85.4674,"2008-11-22","1",658,"ASHYG"
"352","DHJPAR0034082","ASHYG352-10","08-SRNP-38001","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Parapanteles","Parapanteles Whitfield6745","BOLD:ABX6745","malaise-trapped",10.9333,-85.4573,"2008-11-22","1",658,"ASHYG"
"353","DHJPAR0034086","ASHYG356-10","08-SRNP-38005","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Promicrogaster","Promicrogaster andreyvallejosi","BOLD:AAM5737","malaise-trapped",10.9333,-85.4573,"2008-11-22","1",658,"ASHYG"
"354","DHJPAR0034115","ASHYG385-10","08-SRNP-38034","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Sendaphne","Sendaphne rogerblancoi","BOLD:AAM9443","malaise-trapped",10.9333,-85.4573,"2008-11-22","1",623,"ASHYG"
"355","DHJPAR0034169","ASHYG439-10","08-SRNP-38088","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Apanteles","Apanteles Janzen07","BOLD:AAM5844","malaise-trapped",10.9333,-85.4573,"2008-11-22","1",658,"ASHYG"
"356","DHJPAR0034172","ASHYG442-10","08-SRNP-38091","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Dolichogenidea","Dolichogenidea Janzen66","BOLD:AAM5845","malaise-trapped",10.9333,-85.4573,"2008-11-22","1",658,"ASHYG"
"357","DHJPAR0031198","ASHYG459-10","08-SRNP-38108","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Hypomicrogaster","Hypomicrogaster OVRGDHJ11","BOLD:AAE5860","malaise-trapped",10.9271,-85.4668,"2008-12-18","1",615,"ASHYG"
"358","DHJPAR0031201","ASHYG462-10","08-SRNP-38111","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles charlesmicheneri","BOLD:AAM5224","malaise-trapped",10.9271,-85.4668,"2008-12-18","1",658,"ASHYG"
"359","DHJPAR0031203","ASHYG464-10","08-SRNP-38113","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Promicrogaster","Promicrogaster brandondinarteiDHJ02","BOLD:AAM9535","malaise-trapped",10.9271,-85.4668,"2008-12-18","1",613,"ASHYG"
"360","DHJPAR0031207","ASHYG468-10","08-SRNP-38117","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Promicrogaster","Promicrogaster luismendezi","BOLD:AAM9536","malaise-trapped",10.9271,-85.4668,"2008-12-18","1",658,"ASHYG"
"361","DHJPAR0031233","ASHYG494-10","08-SRNP-38143","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Apanteles","Apanteles Rodriguez162","BOLD:AAM5738","malaise-trapped",10.9271,-85.4668,"2008-12-18","1",658,"ASHYG"
"362","DHJPAR0031270","ASHYG531-10","08-SRNP-38180","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles Whitfield303","BOLD:AAM5225","malaise-trapped",10.9271,-85.4668,"2008-12-18","1",658,"ASHYG"
"363","DHJPAR0031274","ASHYG535-10","08-SRNP-38184","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Promicrogaster","Promicrogaster kevinmartinezi","BOLD:AAM9537","malaise-trapped",10.9247,-85.4674,"2008-12-18","1",658,"ASHYG"
"364","DHJPAR0031275","ASHYG536-10","08-SRNP-38185","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles corriemoreauae","BOLD:AAD1614","malaise-trapped",10.9247,-85.4674,"2008-12-18","1",658,"ASHYG"
"365","DHJPAR0031280","ASHYG541-10","08-SRNP-38190","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Apanteles","Apanteles Janzen28","BOLD:AAM5739","malaise-trapped",10.9247,-85.4674,"2008-12-18","1",658,"ASHYG"
"366","DHJPAR0031284","ASHYG545-10","08-SRNP-38194","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Parapanteles","Parapanteles tlineaDHJ01","BOLD:AED2446","malaise-trapped",10.9247,-85.4674,"2008-12-18","1",658,"ASHYG"
"367","DHJPAR0031285","ASHYG546-10","08-SRNP-38195","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Dolichogenidea","Dolichogenidea Janzen21","BOLD:AAM5846","malaise-trapped",10.9247,-85.4674,"2008-12-18","1",630,"ASHYG"
"368","DHJPAR0031286","ASHYG547-10","08-SRNP-38196","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Pseudapanteles","Pseudapanteles Janzen05","BOLD:AAM9538","malaise-trapped",10.9247,-85.4674,"2008-12-18","1",658,"ASHYG"
"369","DHJPAR0031288","ASHYG549-10","08-SRNP-38198","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Promicrogaster","Promicrogaster kiralycastilloae","BOLD:AAM9539","malaise-trapped",10.9247,-85.4674,"2008-12-18","1",658,"ASHYG"
"370","DHJPAR0031289","ASHYG550-10","08-SRNP-38199","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles Whitfield80","BOLD:AAF8310","malaise-trapped",10.9247,-85.4674,"2008-12-18","1",658,"ASHYG"
"371","DHJPAR0031290","ASHYG551-10","08-SRNP-38200","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Promicrogaster","Promicrogaster brandondinarteiDHJ01","BOLD:ABZ2999","malaise-trapped",10.9247,-85.4674,"2008-12-18","1",624,"ASHYG"
"372","DHJPAR0031292","ASHYG553-10","08-SRNP-38202","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles Whitfield127","BOLD:AAM5226","malaise-trapped",10.9247,-85.4674,"2008-12-18","1",658,"ASHYG"
"373","DHJPAR0031295","ASHYG556-10","08-SRNP-38205","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Dolichogenidea","Dolichogenidea Rodriguez159","BOLD:AAM5740","malaise-trapped",10.9247,-85.4674,"2008-12-18","1",658,"ASHYG"
"374","DHJPAR0031297","ASHYG558-10","08-SRNP-38207","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Pseudapanteles","Pseudapanteles christianafigueresae","BOLD:AAZ6842","malaise-trapped",10.9247,-85.4674,"2008-12-18","1",624,"ASHYG"
"375","DHJPAR0031299","ASHYG560-10","08-SRNP-38209","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Dolichogenidea","Dolichogenidea Janzen50","BOLD:AAD8952","malaise-trapped",10.9247,-85.4674,"2008-12-18","1",658,"ASHYG"
"376","DHJPAR0031301","ASHYG562-10","08-SRNP-38211","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Promicrogaster","Promicrogaster Whitfield21","BOLD:AAM9540","malaise-trapped",10.9247,-85.4674,"2008-12-18","1",658,"ASHYG"
"377","DHJPAR0031303","ASHYG564-10","08-SRNP-38213","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Dolichogenidea","Dolichogenidea Janzen359","BOLD:ACE8228","malaise-trapped",10.9247,-85.4674,"2008-12-18","1",621,"ASHYG"
"378","DHJPAR0031310","ASHYG571-10","08-SRNP-38220","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Promicrogaster","Promicrogaster fabiancastroi","BOLD:AAM9541","malaise-trapped",10.9247,-85.4674,"2008-12-18","1",658,"ASHYG"
"379","DHJPAR0031320","ASHYG581-10","08-SRNP-38230","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Promicrogaster","Promicrogaster eddycastroi","BOLD:AAM9542","malaise-trapped",10.9247,-85.4674,"2008-12-18","1",658,"ASHYG"
"380","DHJPAR0031324","ASHYG585-10","08-SRNP-38234","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Hypomicrogaster","Hypomicrogaster Janzen06","BOLD:AAM5149","malaise-trapped",10.9247,-85.4674,"2008-12-18","1",658,"ASHYG"
"381","DHJPAR0031337","ASHYG598-10","08-SRNP-38247","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Choeras","Choeras Whitfield04","BOLD:AFK6288","malaise-trapped",10.9247,-85.4674,"2008-12-18","1",658,"ASHYG"
"382","DHJPAR0031372","ASHYG633-10","08-SRNP-38282","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles Whitfield267","BOLD:AAD9731","malaise-trapped",10.9277,-85.4745,"2008-12-18","1",658,"ASHYG"
"383","DHJPAR0031375","ASHYG636-10","08-SRNP-38285","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Hypomicrogaster","Hypomicrogaster Janzen160","BOLD:AAM5150","malaise-trapped",10.9277,-85.4745,"2008-12-18","1",658,"ASHYG"
"384","DHJPAR0031378","ASHYG639-10","08-SRNP-38288","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Dolichogenidea","Dolichogenidea Janzen5847","BOLD:AAM5847","malaise-trapped",10.9277,-85.4745,"2008-12-18","1",658,"ASHYG"
"385","DHJPAR0031380","ASHYG641-10","08-SRNP-38290","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Apanteles","Apanteles Janzen21","BOLD:AAM5848","malaise-trapped",10.9277,-85.4745,"2008-12-18","1",658,"ASHYG"
"386","DHJPAR0031381","ASHYG642-10","08-SRNP-38291","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Dolichogenidea","Dolichogenidea Janzen161","BOLD:AAI6323","malaise-trapped",10.9277,-85.4745,"2008-12-18","1",658,"ASHYG"
"387","DHJPAR0031384","ASHYG645-10","08-SRNP-38294","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Promicrogaster","Promicrogaster Rodriguez267","BOLD:AAM5742","malaise-trapped",10.9277,-85.4745,"2008-12-18","1",658,"ASHYG"
"388","DHJPAR0031395","ASHYG656-10","08-SRNP-38305","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Choeras","Choeras Whitfield04","BOLD:AFK6290","malaise-trapped",10.9277,-85.4745,"2008-12-18","1",658,"ASHYG"
"389","DHJPAR0031401","ASHYG662-10","08-SRNP-38311","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Cotesia","Cotesia Whitfield98DHJ01","BOLD:ABZ7908","malaise-trapped",10.9277,-85.4745,"2008-12-18","1",623,"ASHYG"
"390","DHJPAR0031404","ASHYG665-10","08-SRNP-38314","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Promicrogaster","Promicrogaster naomiduarteae","BOLD:AAM5743","malaise-trapped",10.9277,-85.4745,"2008-12-18","1",658,"ASHYG"
"391","DHJPAR0031431","ASHYG692-10","08-SRNP-38341","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Promicrogaster","Promicrogaster leilycastilloae","BOLD:AAM9543","malaise-trapped",10.9277,-85.4745,"2008-12-18","1",658,"ASHYG"
"392","DHJPAR0031438","ASHYG699-10","08-SRNP-38348","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles Whitfield284","BOLD:ACF4585","malaise-trapped",10.9333,-85.4573,"2008-12-18","1",658,"ASHYG"
"393","DHJPAR0031513","ASHYG774-10","08-SRNP-38423","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Hypomicrogaster","Hypomicrogaster Whitfield36","BOLD:AAM5151","malaise-trapped",10.9333,-85.4573,"2008-12-18","1",658,"ASHYG"
"394","DHJPAR0031515","ASHYG776-10","08-SRNP-38425","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Dolichogenidea","Dolichogenidea Janzen17","BOLD:AAL2277","malaise-trapped",10.9333,-85.4573,"2008-12-18","1",658,"ASHYG"
"395","DHJPAR0031522","ASHYG783-10","08-SRNP-38432","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Dolichogenidea","Dolichogenidea Janzen67","BOLD:AAM5849","malaise-trapped",10.9333,-85.4573,"2008-12-18","1",658,"ASHYG"
"396","DHJPAR0031534","ASHYG795-10","08-SRNP-38444","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Pseudapanteles","Pseudapanteles Janzen04","BOLD:AEO3327","malaise-trapped",10.9333,-85.4573,"2008-12-18","1",658,"ASHYG"
"397","DHJPAR0031546","ASHYG807-10","08-SRNP-38456","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles Whitfield168","BOLD:AAM5227","malaise-trapped",10.9333,-85.4573,"2008-12-18","1",658,"ASHYG"
"398","DHJPAR0031550","ASHYG811-10","08-SRNP-38460","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles Whitfield102","BOLD:AAM5228","malaise-trapped",10.9333,-85.4573,"2008-12-18","1",658,"ASHYG"
"399","DHJPAR0031589","ASHYG850-10","08-SRNP-76030","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Glyptapanteles","Glyptapanteles Whitfield270","BOLD:AAM1086","malaise-trapped",10.8376,-85.6187,"2008-12-25","1",658,"ASHYG"
"400","DHJPAR0031597","ASHYG858-10","08-SRNP-76038","Arthropoda","Insecta","Hymenoptera","Braconidae","Microgastrinae","Apanteles","Apanteles Janzen25","BOLD:AAM5744","malaise-trapped",10.8376,-85.6187,"2008-12-25","1",658,"ASHYG"
