BOLD Code,Frequency,,,
BOLD:AEH2497,1,,,
BOLD:AEH2504,1,,,
BOLD:AEH2508,3,,,
BOLD:AEH2509,4,,,
BOLD:AEH2511,4,,,
BOLD:AEH2515,1,,,
BOLD:AEH2520,1,,,
BOLD:AEH2543,1,,,
BOLD:AEH2549,1,,,
BOLD:AEH2570,1,,,
BOLD:AEH2575,1,,,
BOLD:AEH2579,1,,,
BOLD:AEH2580,2,,,
BOLD:AEH2587,1,,,
BOLD:AEH2589,1,,,
BOLD:AEH2590,2,,,
BOLD:AEH2591,2,,,
BOLD:AEH2625,2,,,
BOLD:AEH2629,1,,,
BOLD:AEH2651,1,,,
BOLD:AEH2664,1,,,
BOLD:AEH2668,1,,,
BOLD:AEH2685,3,,,
BOLD:AEH2687,1,,,
BOLD:AEH2689,4,,,
BOLD:AEH2690,1,,,
BOLD:AEH2702,1,,,
BOLD:AEH2734,2,,,
BOLD:AEH2738,1,,,
BOLD:AEH2752,1,,,
BOLD:AEH2754,1,,,
BOLD:AEH2757,1,,,
BOLD:AEH2758,1,,,
BOLD:AEH2759,1,,,
BOLD:AEH2760,3,,,
BOLD:AEH2771,1,,,
BOLD:AEH2796,1,,,
BOLD:AEH2820,4,,,
BOLD:AEH2832,3,,,
BOLD:AEH2833,1,,,
BOLD:AEH2837,1,,,
BOLD:AEH2847,1,,,
BOLD:AEH2853,1,,,
BOLD:AEH2854,2,,,
BOLD:AEH2855,1,,,
BOLD:AEH2861,3,,,
BOLD:AEH2876,4,,,
BOLD:AEH2877,1,,,
BOLD:AEH2880,2,,,
BOLD:AEH2883,1,,,
BOLD:AEH2914,1,,,
BOLD:AEH2915,1,,,
BOLD:AEH2916,1,,,
BOLD:AEH2918,2,,,
BOLD:AEH2921,2,,,
BOLD:AEH2924,2,,,
BOLD:AEH2926,1,,,
BOLD:AEH2928,1,,,
BOLD:AEH2930,1,,,
BOLD:AEH2935,2,,,
BOLD:AEH2936,1,,,
BOLD:AEH2937,1,,,
BOLD:AEH2940,1,,,
BOLD:AEH2944,1,,,
BOLD:AEH2945,2,,,
BOLD:AEH2946,1,,,
BOLD:AEH2961,3,,,
BOLD:AEH2964,1,,,
BOLD:AEH2965,1,,,
BOLD:AEH2982,2,,,
BOLD:AEH2983,2,,,
BOLD:AEH3008,2,,,
BOLD:AEH3009,1,,,
BOLD:AEH3018,1,,,
BOLD:AEH3022,4,,,
BOLD:AEH3068,1,,,
BOLD:AEH3069,1,,,
BOLD:AEH3070,3,,,
BOLD:AEH3075,1,,,
BOLD:AEH3076,1,,,
BOLD:AEH3081,1,,,
BOLD:AEH3088,1,,,
BOLD:AEH3089,1,,,
BOLD:AEH3115,1,,,
BOLD:AEH3132,1,,,
BOLD:AEH3133,1,,,
BOLD:AEH3137,3,,,
BOLD:AEH3140,3,,,
BOLD:AEH3149,1,,,
BOLD:AEH3150,4,,,
BOLD:AEH3156,1,,,
BOLD:AEH3158,2,,,
BOLD:AEH3166,1,,,
BOLD:AEH3195,1,,,
BOLD:AEH3202,1,,,
BOLD:AEH3215,2,,,
BOLD:AEH3217,2,,,
BOLD:AEH3219,2,,,
BOLD:AEH3224,2,,,
BOLD:AEH3234,2,,,
BOLD:AEH3235,1,,,
BOLD:AEH3238,3,,,
BOLD:AEH3242,1,,,
BOLD:AEH3244,1,,,
BOLD:AEH3258,1,,,
BOLD:AEH3269,1,,,
BOLD:AEH3280,1,,,
BOLD:AEH3281,2,,,
BOLD:AEH3287,1,,,
BOLD:AEH3300,1,,,
BOLD:AEH3301,1,,,
BOLD:AEH3305,2,,,
BOLD:AEH3307,1,,,
BOLD:AEH3317,2,,,
BOLD:AEH3397,1,,,
BOLD:AEH3398,1,,,
BOLD:AEH3399,1,,,
BOLD:AEH3466,1,,,
BOLD:AEH3467,1,,,
BOLD:AEH3481,1,,,
BOLD:AEH3484,1,,,
BOLD:AEH3485,1,,,
BOLD:AEH3512,1,,,
BOLD:AEH3513,1,,,
BOLD:AEH3519,12,,,
BOLD:AEH3563,2,,,
BOLD:AEH3620,1,,,
BOLD:AEH3631,3,,,
BOLD:AEH3666,1,,,
BOLD:AEH3712,4,,,
BOLD:AEH3721,1,,,
BOLD:AEH3729,1,,,
BOLD:AEH3758,2,,,
BOLD:AEH3762,1,,,
BOLD:AEH3763,2,,,
BOLD:AEH3764,1,,,
BOLD:AEH3868,4,,,
BOLD:AEH3891,1,,,
BOLD:AEH4009,1,,,
BOLD:AEH4038,1,,,
BOLD:AEH4052,1,,,
BOLD:AEH4056,1,,,
BOLD:AEH4058,1,,,
BOLD:AEH4201,1,,,
BOLD:AEH4202,1,,,
BOLD:AEH4252,2,,,
BOLD:AEH4253,1,,,
BOLD:AEH4254,1,,,
BOLD:AEH4255,1,,,
BOLD:AEH4302,1,,,
BOLD:AEH4314,1,,,
BOLD:AEH4317,2,,,
BOLD:AEH4383,1,,,
BOLD:AEH4438,1,,,
BOLD:AEH4440,3,,,
BOLD:AEH4525,5,,,
BOLD:AEH4528,1,,,
BOLD:AEH4529,2,,,
BOLD:AEH4533,1,,,
BOLD:AEH4586,1,,,
BOLD:AEH4588,2,,,
BOLD:AEH4611,1,,,
BOLD:AEH4638,2,,,
BOLD:AEH4651,1,,,
BOLD:AEH4653,1,,,
BOLD:AEH4655,4,,,
BOLD:AEH4748,1,,,
BOLD:AEH4779,1,,,
BOLD:AEH4780,1,,,
BOLD:AEH4898,1,,,
BOLD:AEH4932,1,,,
BOLD:AEH5005,1,,,
BOLD:AEH5014,1,,,
BOLD:AEH5114,2,,,
BOLD:AEH5147,1,,,
BOLD:AEH5195,1,,,
BOLD:AEH5252,1,,,
BOLD:AEH5285,1,,,
BOLD:AEH5286,1,,,
BOLD:AEH5287,1,,,
BOLD:AEH5373,1,,,
BOLD:AEH5394,2,,,
BOLD:AEH5440,1,,,
BOLD:AEH5449,2,,,
BOLD:AEH5472,1,,,
BOLD:AEH5492,2,,,
BOLD:AEH5497,1,,,
BOLD:AEH5540,4,,,
BOLD:AEH5547,1,,,
BOLD:AEH5558,1,,,
BOLD:AEH5599,2,,,
BOLD:AEH5674,1,,,
BOLD:AEH5707,2,,,
BOLD:AEH5708,1,,,
BOLD:AEH5709,1,,,
BOLD:AEH5968,1,,,
BOLD:AEH5985,2,,,
BOLD:AEH5986,1,,,
BOLD:AEH6047,1,,,
BOLD:AEH6049,1,,,
BOLD:AEH6064,1,,,
BOLD:AEH6069,9,,,
BOLD:AEH6070,1,,,
BOLD:AEH6071,1,,,
BOLD:AEH6075,29,,,
BOLD:AEH6097,1,,,
BOLD:AEH6124,1,,,
BOLD:AEH6216,3,,,
BOLD:AEH6273,1,,,
BOLD:AEH6275,1,,,
BOLD:AEH6277,2,,,
BOLD:AEH6278,2,,,
BOLD:AEH6280,1,,,
BOLD:AEH6289,2,,,
BOLD:AEH6293,1,,,
BOLD:AEH6296,1,,,
BOLD:AEH6316,806,,,
BOLD:AEH6326,1,,,
BOLD:AEH6327,1,,,
BOLD:AEH6347,1,,,
BOLD:AEH6411,1,,,
BOLD:AEH6444,2,,,
BOLD:AEH6445,2,,,
BOLD:AEH6556,3,,,
BOLD:AEH6557,1,,,
BOLD:AEH6558,2,,,
BOLD:AEH6624,1,,,
BOLD:AEH6625,7,,,
BOLD:AEH6648,1,,,
BOLD:AEH6703,4,,,
BOLD:AEH6739,1,,,
BOLD:AEH6823,1,,,
BOLD:AEH6831,1,,,
BOLD:AEH6832,1,,,
BOLD:AEH6833,1,,,
BOLD:AEH6844,1,,,
BOLD:AEH6896,1,,,
BOLD:AEH6903,2,,,
BOLD:AEH7024,1,,,
BOLD:AEH7033,1,,,
BOLD:AEH7123,1,,,
BOLD:AEH7155,1,,,
BOLD:AEH7215,1,,,
BOLD:AEH7221,1,,,
BOLD:AEH7232,1,,,
BOLD:AEH7271,2,,,
BOLD:AEH7312,1,,,
BOLD:AEH7378,1,,,
BOLD:AEH7456,1,,,
BOLD:AEH7459,3,,,
BOLD:AEH7460,5,,,
BOLD:AEH7481,1,,,
BOLD:AEH7487,1,,,
BOLD:AEH7509,1,,,
BOLD:AEH7550,1,,,
BOLD:AEH7551,1,,,
BOLD:AEH7803,1,,,
BOLD:AEH7813,1,,,
BOLD:AEH7876,1,,,
BOLD:AEH7924,1,,,
BOLD:AEH7926,1,,,
BOLD:AEH7954,1,,,
BOLD:AEH8025,1,,,
BOLD:AEH8035,1,,,
BOLD:AEH8109,1,,,
BOLD:AEH8134,1,,,
BOLD:AEH8136,1,,,
BOLD:AEH8188,1,,,
BOLD:AEH8204,1,,,
BOLD:AEH8212,3,,,
BOLD:AEH8273,3,,,
BOLD:AEH8274,3,,,
BOLD:AEH8295,4,,,
BOLD:AEH8296,1,,,
BOLD:AEH8365,3,,,
BOLD:AEH8366,1,,,
BOLD:AEH8367,3,,,
BOLD:AEH8419,1,,,
BOLD:AEH8617,1,,,
BOLD:AEH8642,1,,,
BOLD:AEH8686,1,,,
BOLD:AEH8689,3,,,
BOLD:AEH8832,1,,,
BOLD:AEH8861,1,,,
BOLD:AEH8862,2,,,
BOLD:AEH8864,2,,,
BOLD:AEH8916,1,,,
BOLD:AEH8925,1,,,
BOLD:AEH8963,59,,,
BOLD:AEH8969,3,,,
BOLD:AEH8971,3,,,
BOLD:AEH8973,1,,,
BOLD:AEH8978,1,,,
BOLD:AEH8983,1,,,
BOLD:AEH8984,3,,,
BOLD:AEH8990,1,,,
BOLD:AEH9006,1,,,
BOLD:AEH9027,1,,,
BOLD:AEH9050,1,,,
BOLD:AEH9060,1,,,
BOLD:AEH9093,1,,,
BOLD:AEH9122,1,,,
BOLD:AEH9123,1,,,
BOLD:AEH9136,1,,,
BOLD:AEH9137,1,,,
BOLD:AEH9158,2,,,
BOLD:AEH9190,15,,,
BOLD:AEH9207,1,,,
BOLD:AEH9223,2,,,
BOLD:AEH9242,1,,,
BOLD:AEH9253,1,,,
BOLD:AEH9259,1,,,
BOLD:AEH9320,1,,,
BOLD:AEH9391,1,,,
BOLD:AEH9407,1,,,
BOLD:AEH9448,13,,,
BOLD:AEH9478,4,,,
BOLD:AEH9496,1,,,
BOLD:AEH9519,2,,,
BOLD:AEH9524,1,,,
BOLD:AEH9575,1,,,
BOLD:AEH9656,2,,,
BOLD:AEH9657,1,,,
BOLD:AEH9700,1,,,
BOLD:AEH9731,2,,,
BOLD:AEH9758,1,,,
BOLD:AEH9769,1,,,
BOLD:AEH9773,1,,,
BOLD:AEH9911,2,,,
BOLD:AEH9936,5,,,
BOLD:AEH9991,1,,,
BOLD:AEI0090,1,,,
BOLD:AEI0145,1,,,
BOLD:AEI0179,2,,,
BOLD:AEI0181,1,,,
BOLD:AEI0220,3,,,
BOLD:AEI0221,1,,,
BOLD:AEI0224,1,,,
BOLD:AEI0236,1,,,
BOLD:AEI0255,1,,,
BOLD:AEI0256,1,,,
BOLD:AEI0315,1,,,
BOLD:AEI0362,1,,,
BOLD:AEI0373,4,,,
BOLD:AEI0400,1,,,
BOLD:AEI0432,1,,,
BOLD:AEI0452,1,,,
BOLD:AEI0463,2,,,
BOLD:AEI0465,1,,,
BOLD:AEI0488,1,,,
BOLD:AEI0518,2,,,
BOLD:AEI0558,1,,,
BOLD:AEI0567,1,,,
BOLD:AEI0599,5,,,
BOLD:AEI0690,1,,,
BOLD:AEI0693,1,,,
BOLD:AEI0753,4,,,
BOLD:AEI0890,1,,,
BOLD:AEI0892,1,,,
BOLD:AEI0923,2,,,
BOLD:AEI0924,23,,,
BOLD:AEI0927,1,,,
BOLD:AEI0936,1,,,
BOLD:AEI1000,1,,,
BOLD:AEI1049,1,,,
BOLD:AEI1050,1,,,
BOLD:AEI1051,1,,,
BOLD:AEI1083,1,,,
BOLD:AEI1134,2,,,
BOLD:AEI1204,1,,,
BOLD:AEI1207,1,,,
BOLD:AEI1214,1,,,
BOLD:AEI1228,1,,,
BOLD:AEI1266,1,,,
BOLD:AEI1315,1,,,
BOLD:AEI1325,1,,,
BOLD:AEI1395,1,,,
BOLD:AEI1403,1,,,
BOLD:AEI1427,1,,,
BOLD:AEI1435,3,,,
BOLD:AEI1441,1,,,
BOLD:AEI1448,2,,,
BOLD:AEI1484,1,,,
BOLD:AEI1522,1,,,
BOLD:AEI1524,1,,,
BOLD:AEI1579,1,,,
BOLD:AEI1582,1,,,
BOLD:AEI1597,1,,,
BOLD:AEI1600,2,,,
BOLD:AEI1624,1,,,
BOLD:AEI1627,5,,,
BOLD:AEI1662,2,,,
BOLD:AEI1668,4,,,
BOLD:AEI1721,1,,,
BOLD:AEI1723,2,,,
BOLD:AEI1751,1,,,
BOLD:AEI1884,1,,,
BOLD:AEI1885,1,,,
BOLD:AEI1929,1,,,
BOLD:AEI1952,2,,,
BOLD:AEI1957,5,,,
BOLD:AEI1958,1,,,
BOLD:AEI1966,1,,,
BOLD:AEI1967,1,,,
BOLD:AEI2014,2,,,
BOLD:AEI2015,1,,,
BOLD:AEI2020,4,,,
BOLD:AEI2021,1,,,
BOLD:AEI2074,3,,,
BOLD:AEI2080,1,,,
BOLD:AEI2102,1,,,
BOLD:AEI2121,1,,,
BOLD:AEI2130,1,,,
BOLD:AEI2166,13,,,
BOLD:AEI2168,1,,,
BOLD:AEI2174,4,,,
BOLD:AEI2194,1,,,
BOLD:AEI2228,3,,,
BOLD:AEI2251,1,,,
BOLD:AEI2255,1,,,
BOLD:AEI2291,2,,,
BOLD:AEI2311,1,,,
BOLD:AEI2384,1,,,
BOLD:AEI2445,1,,,
BOLD:AEI2446,1,,,
BOLD:AEI2447,1,,,
BOLD:AEI2453,1,,,
BOLD:AEI2501,1,,,
BOLD:AEI2511,1,,,
BOLD:AEI2541,1,,,
BOLD:AEI2653,2,,,
BOLD:AEI2676,1,,,
BOLD:AEI2701,1,,,
BOLD:AEI2706,1,,,
BOLD:AEI2809,2,,,
BOLD:AEI2928,1,,,
BOLD:AEI2930,3,,,
BOLD:AEI2938,1,,,
BOLD:AEI2969,1,,,
BOLD:AEI3163,1,,,
BOLD:AEI3174,1,,,
BOLD:AEI3180,1,,,
BOLD:AEI3183,1,,,
BOLD:AEI3184,1,,,
BOLD:AEI3192,9,,,
BOLD:AEI3237,6,,,
BOLD:AEI3244,1,,,
BOLD:AEI3312,1,,,
BOLD:AEI3396,2,,,
BOLD:AEI3437,7,,,
BOLD:AEI3499,60,,,
BOLD:AEI3524,1,,,
BOLD:AEI3557,1,,,
BOLD:AEI3568,17,,,
BOLD:AEI3582,2,,,
BOLD:AEI3605,1,,,
BOLD:AEI3606,2,,,
BOLD:AEI3645,1,,,
BOLD:AEI3698,1,,,
BOLD:AEI3699,1,,,
BOLD:AEI3740,1,,,
BOLD:AEI3805,4,,,
BOLD:AEI3821,1,,,
BOLD:AEI3849,7,,,
BOLD:AEI3862,1,,,
BOLD:AEI3864,1,,,
BOLD:AEI3889,1,,,
BOLD:AEI3896,1,,,
BOLD:AEI3897,1,,,
BOLD:AEI3941,1,,,
BOLD:AEI3966,11,,,
BOLD:AEI3971,1,,,
BOLD:AEI4071,1,,,
BOLD:AEI4084,1,,,
BOLD:AEI4099,1,,,
BOLD:AEI4114,1,,,
BOLD:AEI4170,33,,,
BOLD:AEI4173,1,,,
BOLD:AEI4227,1,,,
BOLD:AEI4229,1,,,
BOLD:AEI4238,1,,,
BOLD:AEI4297,2,,,
BOLD:AEI4315,1,,,
BOLD:AEI4317,1,,,
BOLD:AEI4337,4,,,
BOLD:AEI4394,1,,,
BOLD:AEI4395,2,,,
BOLD:AEI4443,1,,,
BOLD:AEI4448,1,,,
BOLD:AEI4499,1,,,
BOLD:AEI4548,1,,,
BOLD:AEI4609,1,,,
BOLD:AEI4657,1,,,
BOLD:AEI4658,1,,,
BOLD:AEI4738,1,,,
BOLD:AEI4764,1,,,
BOLD:AEI4772,1,,,
BOLD:AEI4779,1,,,
BOLD:AEI4788,1,,,
BOLD:AEI4868,1,,,
BOLD:AEI4914,2,,,
BOLD:AEI4944,1,,,
BOLD:AEI4952,1,,,
BOLD:AEI4958,1,,,
BOLD:AEI4974,1,,,
BOLD:AEI5007,2,,,
BOLD:AEI5043,1,,,
BOLD:AEI5050,1,,,
BOLD:AEI5051,1,,,
BOLD:AEI5141,1,,,
BOLD:AEI5158,1,,,
BOLD:AEI5208,2,,,
BOLD:AEI5209,1,,,
BOLD:AEI5226,3,,,
BOLD:AEI5253,1,,,
BOLD:AEI5287,1,,,
BOLD:AEI5322,1,,,
BOLD:AEI5369,2,,,
BOLD:AEI5370,1,,,
BOLD:AEI5384,1,,,
BOLD:AEI5394,1,,,
BOLD:AEI5395,1,,,
BOLD:AEI5398,1,,,
BOLD:AEI5410,3,,,
BOLD:AEI5440,1,,,
BOLD:AEI5453,1,,,
BOLD:AEI5469,1,,,
BOLD:AEI5480,1,,,
BOLD:AEI5481,2,,,
BOLD:AEI5489,1,,,
BOLD:AEI5532,2,,,
BOLD:AEI5554,1,,,
BOLD:AEI5555,1,,,
BOLD:AEI5621,3,,,
BOLD:AEI5675,1,,,
BOLD:AEI5683,1,,,
BOLD:AEI5719,1,,,
BOLD:AEI5750,9,,,
BOLD:AEI5752,1,,,
BOLD:AEI5758,1,,,
BOLD:AEI5794,4,,,
BOLD:AEI5827,1,,,
BOLD:AEI5934,1,,,
BOLD:AEI5999,1,,,
BOLD:AEI6011,1,,,
BOLD:AEI6050,2,,,
BOLD:AEI6052,1,,,
BOLD:AEI6106,1,,,
BOLD:AEI6107,1,,,
BOLD:AEI6115,1,,,
BOLD:AEI6141,1,,,
BOLD:AEI6190,1,,,
BOLD:AEI6194,1,,,
BOLD:AEI6219,1,,,
BOLD:AEI6256,1,,,
BOLD:AEI6269,1,,,
BOLD:AEI6282,1,,,
BOLD:AEI6296,1,,,
BOLD:AEI6334,1,,,
BOLD:AEI6346,1,,,
BOLD:AEI6406,1,,,
BOLD:AEI6496,2,,,
BOLD:AEI6513,3,,,
BOLD:AEI6557,2,,,
BOLD:AEI6558,3,,,
BOLD:AEI6559,1,,,
BOLD:AEI6596,2,,,
BOLD:AEI6630,1,,,
BOLD:AEI6654,1,,,
BOLD:AEI6655,1,,,
BOLD:AEI6662,1,,,
BOLD:AEI6721,1,,,
BOLD:AEI6728,1,,,
BOLD:AEI6736,1,,,
BOLD:AEI6778,1,,,
BOLD:AEI6782,2,,,
BOLD:AEI6830,3,,,
BOLD:AEI6842,2,,,
BOLD:AEI6860,1,,,
BOLD:AEI6881,1,,,
BOLD:AEI6900,1,,,
BOLD:AEI6913,1,,,
BOLD:AEI6914,2,,,
BOLD:AEI6938,1,,,
BOLD:AEI6939,1,,,
BOLD:AEI6985,2,,,
BOLD:AEI6993,1,,,
BOLD:AEI7005,2,,,
BOLD:AEI7021,1,,,
BOLD:AEI7042,1,,,
BOLD:AEI7061,100,,,
BOLD:AEI7068,1,,,
BOLD:AEI7226,1,,,
BOLD:AEI7227,1,,,
BOLD:AEI7281,1,,,
BOLD:AEI7283,1,,,
BOLD:AEI7285,1,,,
BOLD:AEI7297,6,,,
BOLD:AEI7316,8,,,
BOLD:AEI7329,1,,,
BOLD:AEI7366,14,,,
BOLD:AEI7377,1,,,
BOLD:AEI7385,1,,,
BOLD:AEI7418,1,,,
BOLD:AEI7439,1,,,
BOLD:AEI7468,1,,,
BOLD:AEI7469,1,,,
BOLD:AEI7474,4,,,
BOLD:AEI7591,2,,,
BOLD:AEI7597,1,,,
BOLD:AEI7659,1,,,
BOLD:AEI7667,4,,,
BOLD:AEI7671,1,,,
BOLD:AEI7673,1,,,
BOLD:AEI7674,1,,,
BOLD:AEI7686,1,,,
BOLD:AEI7751,1,,,
BOLD:AEI7792,2,,,
BOLD:AEI7823,1,,,
BOLD:AEI7833,3,,,
BOLD:AEI7875,1,,,
BOLD:AEI7877,1,,,
BOLD:AEI7908,1,,,
BOLD:AEI8188,8,,,
BOLD:AEI8198,1,,,
BOLD:AEI8207,1,,,
BOLD:AEI8213,2,,,
BOLD:AEI8214,1,,,
BOLD:AEI8215,1,,,
BOLD:AEI8216,3,,,
BOLD:AEI8264,3,,,
BOLD:AEI8265,1,,,
BOLD:AEI8285,5,,,
BOLD:AEI8334,1,,,
BOLD:AEI8335,4,,,
BOLD:AEI8340,1,,,
BOLD:AEI8351,1,,,
BOLD:AEI8403,1,,,
BOLD:AEI8440,1,,,
BOLD:AEI8464,1,,,
BOLD:AEI8465,1,,,
BOLD:AEI8527,1,,,
BOLD:AEI8560,1,,,
BOLD:AEI8576,1,,,
BOLD:AEI8580,1,,,
BOLD:AEI8581,1,,,
BOLD:AEI8631,5,,,
BOLD:AEI8665,3,,,
BOLD:AEI8695,1,,,
BOLD:AEI8706,2,,,
BOLD:AEI8713,1,,,
BOLD:AEI8791,1,,,
BOLD:AEI8792,1,,,
BOLD:AEI8793,1,,,
BOLD:AEI8881,1,,,
BOLD:AEI8884,2,,,
BOLD:AEI8896,1,,,
BOLD:AEI8923,2,,,
BOLD:AEI8953,1,,,
BOLD:AEI8957,2,,,
BOLD:AEI8987,1,,,
BOLD:AEI9000,1,,,
BOLD:AEI9006,1,,,
BOLD:AEI9007,2,,,
BOLD:AEI9012,1,,,
BOLD:AEI9026,2,,,
BOLD:AEI9043,19,,,
BOLD:AEI9060,1,,,
BOLD:AEI9081,1,,,
BOLD:AEI9204,3,,,
BOLD:AEI9282,1,,,
BOLD:AEI9303,1,,,
BOLD:AEI9332,1,,,
BOLD:AEI9345,3,,,
BOLD:AEI9417,1,,,
BOLD:AEI9418,15,,,
BOLD:AEI9480,1,,,
BOLD:AEI9513,1,,,
BOLD:AEI9524,1,,,
BOLD:AEI9536,1,,,
BOLD:AEI9537,1,,,
BOLD:AEI9561,1,,,
BOLD:AEI9562,1,,,
BOLD:AEI9563,1,,,
BOLD:AEI9590,1,,,
BOLD:AEI9591,1,,,
BOLD:AEI9608,1,,,
BOLD:AEI9609,2,,,
BOLD:AEI9645,1,,,
BOLD:AEI9646,1,,,
BOLD:AEI9685,1,,,
BOLD:AEI9698,12,,,
BOLD:AEI9721,1,,,
BOLD:AEI9745,2,,,
BOLD:AEI9797,1,,,
BOLD:AEI9800,1,,,
BOLD:AEI9806,1,,,
BOLD:AEI9817,3,,,
BOLD:AEI9827,1,,,
BOLD:AEI9835,1,,,
BOLD:AEI9942,1,,,
BOLD:AEI9955,1,,,
BOLD:AEI9984,1,,,
BOLD:AEI9986,1,,,
BOLD:AEJ0076,2,,,
BOLD:AEJ0165,1,,,
BOLD:AEJ0221,2,,,
BOLD:AEJ0260,1,,,
BOLD:AEJ0281,1,,,
BOLD:AEJ0322,2,,,
BOLD:AEJ0722,1,,,
BOLD:AEJ0740,1,,,
BOLD:AEJ0747,345,,,
BOLD:AEJ0769,1,,,
BOLD:AEJ0805,1,,,
BOLD:AEJ0829,1,,,
BOLD:AEJ0857,1,,,
BOLD:AEJ0865,2,,,
BOLD:AEJ0987,1,,,
BOLD:AEJ0994,1,,,
BOLD:AEJ1000,4,,,
BOLD:AEJ1020,1,,,
BOLD:AEJ1162,1,,,
BOLD:AEJ1171,1,,,
BOLD:AEJ1191,6,,,
BOLD:AEJ1192,4,,,
BOLD:AEJ1240,1,,,
BOLD:AEJ1248,1,,,
BOLD:AEJ1249,1,,,
BOLD:AEJ1250,1,,,
BOLD:AEJ1261,1,,,
BOLD:AEJ1263,1,,,
BOLD:AEJ1272,2,,,
BOLD:AEJ1292,1,,,
BOLD:AEJ1359,1,,,
BOLD:AEJ1419,2,,,
BOLD:AEJ1470,1,,,
BOLD:AEJ1512,1,,,
BOLD:AEJ1582,1,,,
BOLD:AEJ1597,1,,,
BOLD:AEJ1635,1,,,
BOLD:AEJ1637,3,,,
BOLD:AEJ1638,6,,,
BOLD:AEJ1639,8,,,
BOLD:AEJ1711,1,,,
BOLD:AEJ1824,1,,,
BOLD:AEJ1872,1,,,
BOLD:AEJ1874,2,,,
BOLD:AEJ1892,1,,,
BOLD:AEJ1908,3,,,
BOLD:AEJ1909,2,,,
BOLD:AEJ1913,1,,,
BOLD:AEJ1976,1,,,
BOLD:AEJ2016,1,,,
BOLD:AEJ2021,2,,,
BOLD:AEJ2115,1,,,
BOLD:AEJ2145,2,,,
BOLD:AEJ2150,1,,,
BOLD:AEJ2153,2,,,
BOLD:AEJ2164,2,,,
BOLD:AEJ2195,1,,,
BOLD:AEJ2201,1,,,
BOLD:AEJ2238,1,,,
BOLD:AEJ2243,1,,,
BOLD:AEJ2282,1,,,
BOLD:AEJ2384,1,,,
BOLD:AEJ2405,1,,,
BOLD:AEJ2430,1,,,
BOLD:AEJ2435,1,,,
BOLD:AEJ2462,1,,,
BOLD:AEJ2491,1,,,
BOLD:AEJ2493,2,,,
BOLD:AEJ2513,1,,,
BOLD:AEJ2527,2,,,
BOLD:AEJ2562,1,,,
BOLD:AEJ2696,3,,,
BOLD:AEJ2793,1,,,
BOLD:AEJ2850,2,,,
BOLD:AEJ2935,1,,,
BOLD:AEJ2939,1,,,
BOLD:AEJ2941,1,,,
BOLD:AEJ3083,1,,,
BOLD:AEJ3088,1,,,
BOLD:AEJ3126,1,,,
BOLD:AEJ3178,1,,,
BOLD:AEJ3179,1,,,
BOLD:AEJ3224,1,,,
BOLD:AEJ3271,1,,,
BOLD:AEJ3276,1,,,
BOLD:AEJ3294,1,,,
BOLD:AEJ3417,2,,,
BOLD:AEJ3433,4,,,
BOLD:AEJ3439,2,,,
BOLD:AEJ3584,1,,,
BOLD:AEJ3645,1,,,
BOLD:AEJ3695,1,,,
BOLD:AEJ3735,1,,,
BOLD:AEJ3738,1,,,
BOLD:AEJ3767,1,,,
BOLD:AEJ3775,1,,,
BOLD:AEJ3832,2,,,
BOLD:AEJ3869,1,,,
BOLD:AEJ3926,1,,,
BOLD:AEJ3939,1,,,
BOLD:AEJ3960,1,,,
BOLD:AEJ3962,1,,,
BOLD:AEJ4017,3,,,
BOLD:AEJ4072,1,,,
BOLD:AEJ4092,1,,,
BOLD:AEJ4189,1,,,
BOLD:AEJ4191,1,,,
BOLD:AEJ4297,1,,,
BOLD:AEJ4331,1,,,
BOLD:AEJ4337,1,,,
BOLD:AEJ4363,1,,,
BOLD:AEJ4438,1,,,
BOLD:AEJ4440,1,,,
BOLD:AEJ4488,1,,,
BOLD:AEJ4489,1,,,
BOLD:AEJ4620,1,,,
BOLD:AEJ4633,5,,,
BOLD:AEJ4678,1,,,
BOLD:AEJ4823,2,,,
BOLD:AEJ4920,1,,,
BOLD:AEJ4937,1,,,
BOLD:AEJ4985,1,,,
BOLD:AEJ4986,1,,,
BOLD:AEJ4992,3,,,
BOLD:AEJ5011,1,,,
BOLD:AEJ5082,1,,,
BOLD:AEJ5186,1,,,
BOLD:AEJ5234,1,,,
BOLD:AEJ5277,6,,,
BOLD:AEJ5279,1,,,
BOLD:AEJ5282,1,,,
BOLD:AEJ5325,1,,,
BOLD:AEJ5326,2,,,
BOLD:AEJ5335,1,,,
BOLD:AEJ5351,1,,,
BOLD:AEJ5386,1,,,
BOLD:AEJ5461,1,,,
BOLD:AEJ5462,5,,,
BOLD:AEJ5463,1,,,
BOLD:AEJ5464,2,,,
BOLD:AEJ5465,9,,,
BOLD:AEJ5479,1,,,
BOLD:AEJ5562,3,,,
BOLD:AEJ5567,2,,,
BOLD:AEJ5569,1,,,
BOLD:AEJ5579,1,,,
BOLD:AEJ5628,1,,,
BOLD:AEJ5632,1,,,
BOLD:AEJ5692,1,,,
BOLD:AEJ5693,1,,,
BOLD:AEJ5714,1,,,
BOLD:AEJ5767,3,,,
BOLD:AEJ5926,1,,,
BOLD:AEJ5949,1,,,
BOLD:AEJ5971,1,,,
BOLD:AEJ5972,1,,,
BOLD:AEJ5975,1,,,
BOLD:AEJ5996,1,,,
BOLD:AEJ6053,1,,,
BOLD:AEJ6108,1,,,
